Country,City,Province,Start Station Name,Count,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,County,Zip,Country,Source,,,,,,,,,,,,,,,,,,,,Start Station Name,Count
Canada,Toronto,Ontario,Torresdale Ave / Antibes Dr,515,43.782376,-79.4503,1,intersection,,Torresdale Ave,,,North York,ON,,M2R,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Torresdale Ave / Antibes Dr,515
Canada,Toronto,Ontario,Trent Ave / Danforth Ave,1618,43.689468,-79.296063,1,intersection,,Danforth Ave,,,Toronto,ON,,M4C,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Trent Ave / Danforth Ave,1618
Canada,Toronto,Ontario,Trinity St /Front St E,5743,43.652094,-79.360339,1,intersection,,Trinity St,,,Toronto,ON,,M5A,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Trinity St /Front St E,5743
Canada,Toronto,Ontario,Twelfth St / Thirteenth St,980,43.645415,-79.387361,1,place,,,,,Toronto,ON,,M5V,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Twelfth St / Thirteenth St,980
Canada,Toronto,Ontario,Tyndall Ave / King St W - SMART,5027,43.638576,-79.429123,1,intersection,,King St W,,,Toronto,ON,,M6K,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Tyndall Ave / King St W - SMART,5027
Canada,Toronto,Ontario,Ulster St / Bathurst St,7925,43.659812,-79.40906,1,intersection,,Bathurst St,,,Toronto,ON,,M5S,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Ulster St / Bathurst St,7925
Canada,Toronto,Ontario,Union Station,39607,43.676707,-79.467218,1,street_center,,Union St,,,Toronto,ON,,M6N,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Union Station,39607
Canada,Toronto,Ontario,University Ave / Armoury St,6581,43.653136,-79.387406,1,intersection,,University Ave,,,Toronto,ON,,M5G,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,University Ave / Armoury St,6581
Canada,Toronto,Ontario,University Ave / College St (East),16147,43.658677,-79.390108,0.97,intersection,,University Ave,,,Toronto,ON,,M5G,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,University Ave / College St (East),16147
Canada,Toronto,Ontario,University Ave / College St (West),9512,43.658677,-79.390108,0.97,intersection,,University Ave,,,Toronto,ON,,M5G,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,University Ave / College St (West),9512
Canada,Toronto,Ontario,University Ave / Elm St,7759,43.656376,-79.388819,1,intersection,,University Ave,,,Toronto,ON,,M5G,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,University Ave / Elm St,7759
Canada,Toronto,Ontario,University Ave / Gerrard St W (East Side),19710,43.657578,-79.389345,1,intersection,,University Ave,,,Toronto,ON,,M5G,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,University Ave / Gerrard St W (East Side),19710
Canada,Toronto,Ontario,University Ave / Gerrard St W (WEST) - SMART,10621,43.657578,-79.389345,1,intersection,,University Ave,,,Toronto,ON,,M5G,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,University Ave / Gerrard St W (WEST) - SMART,10621
Canada,Toronto,Ontario,University Ave / King St W - SMART,15446,43.647652,-79.3848,1,intersection,,University Ave,,,Toronto,ON,,M5H,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,University Ave / King St W - SMART,15446
Canada,Toronto,Ontario,University Ave / Queen St W,280,43.650821,-79.38678,1,intersection,,University Ave,,,Toronto,ON,,M5G,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,University Ave / Queen St W,280
Canada,Toronto,Ontario,University Ave / Richmond St W,12913,43.650045,-79.386434,1,intersection,,Richmond St W,,,Toronto,ON,,M5H,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,University Ave / Richmond St W,12913
Canada,Toronto,Ontario,University of Toronto Scarborough,252,43.651659,-79.386555,1,street_center,,University Ave,,,Toronto,ON,,M5G,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,University of Toronto Scarborough,252
Canada,Toronto,Ontario,Vanauley St / Queen St W - SMART,17225,43.648321,-79.398409,0.99,intersection,,Queen St W,,,Toronto,ON,,M5V,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Vanauley St / Queen St W - SMART,17225
Canada,Toronto,Ontario,Vaughan Rd / Oakwood Ave,1123,43.692648,-79.440834,1,intersection,,Vaughan Rd,,,York,ON,,M6E,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Vaughan Rd / Oakwood Ave,1123
Canada,Toronto,Ontario,Vaughan Rd /Wychwood Ave,2325,43.688175,-79.425566,1,intersection,,Wychwood Ave,,,York,ON,,M6C,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Vaughan Rd /Wychwood Ave,2325
Canada,Toronto,Ontario,Via Italia / Mackay Ave,2450,43.676565,-79.445319,1,intersection,,Mackay Ave,,,Toronto,ON,,M6H,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Via Italia / Mackay Ave,2450
Canada,Toronto,Ontario,Victoria Park Ave / Danforth Ave,1835,43.691222,-79.288346,1,intersection,,Victoria Park Ave,,,Scarborough,ON,,M1L,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Victoria Park Ave / Danforth Ave,1835
Canada,Toronto,Ontario,Victoria Park Subway Station - SMART,1040,43.722618,-79.301833,0.9,point,,Victoria Park Ave,,,North York,ON,,M4A,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Victoria Park Subway Station - SMART,1040
Canada,Toronto,Ontario,Victoria St / Queen St E,13265,43.652671,-79.378081,1,intersection,,Queen St E,,,Toronto,ON,,M5C,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Victoria St / Queen St E,13265
Canada,Toronto,Ontario,Wallace Ave / Pauline Ave,3541,43.663392,-79.439285,1,intersection,,Wallace Ave,,,Toronto,ON,,M6H,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Wallace Ave / Pauline Ave,3541
Canada,Toronto,Ontario,Wallace Ave / Symington Ave - SMART,2497,43.661287,-79.449385,1,intersection,,Symington Ave,,,Toronto,ON,,M6P,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Wallace Ave / Symington Ave - SMART,2497
Canada,Toronto,Ontario,Walnut Ave / Queen St W,15758,43.645745,-79.411249,1,intersection,,Queen St W,,,Toronto,ON,,M6J,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Walnut Ave / Queen St W,15758
Canada,Toronto,Ontario,Walton St / Elizabeth St - SMART,21604,43.654541,-79.384848,0.93,intersection,,Elizabeth St,,,Toronto,ON,,M5G,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Walton St / Elizabeth St - SMART,21604
Canada,Toronto,Ontario,Ward Ave / Wallace Ave,5690,43.662019,-79.445941,0.94,intersection,,Wallace Ave,,,Toronto,ON,,M6H,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Ward Ave / Wallace Ave,5690
Canada,Toronto,Ontario,Warehouse EBS-Station,1,43.645415,-79.387361,1,place,,,,,Toronto,ON,,M5V,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Warehouse EBS-Station,1
Canada,Toronto,Ontario,Waterfront Trail (Rouge Hill),2232,43.629807,-79.47481,0.6,street_center,,Waterfront Dr,,,Etobicoke,ON,,M8V,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Waterfront Trail (Rouge Hill),2232
Canada,Toronto,Ontario,Wellesley St / Queen's Park Cres,9183,43.663611,-79.390628,0.8,intersection,,Wellesley St W,,,Toronto,ON,,M5S,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Wellesley St / Queen's Park Cres,9183
Canada,Toronto,Ontario,Wellesley Station Green P,19802,43.664911,-79.385376,0.9,street_center,,Wellesley St W,,,Toronto,ON,,M4Y,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Wellesley Station Green P,19802
Canada,Toronto,Ontario,Wellington St W / Bay St,12709,43.647328,-79.379712,1,intersection,,Bay St,,,Toronto,ON,,M5W,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Wellington St W / Bay St,12709
Canada,Toronto,Ontario,Wellington St W / Stafford St,13988,43.641004,-79.410233,1,intersection,,Stafford St,,,Toronto,ON,,M5V,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Wellington St W / Stafford St,13988
Canada,Toronto,Ontario,Wellington St W / York St,8203,43.6466,-79.383018,1,intersection,,Wellington St W,,,Toronto,ON,,M5J,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Wellington St W / York St,8203
Canada,Toronto,Ontario,Wells Hill Ave / St Clair Ave W,2489,43.683552,-79.415889,1,intersection,,St Clair Ave W,,,Toronto,ON,,M5R,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Wells Hill Ave / St Clair Ave W,2489
Canada,Toronto,Ontario,Western Battery Rd / Pirandello St,6945,43.639656,-79.416146,0.82,intersection,,Western Battery Rd,,,Toronto,ON,,M6K,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Western Battery Rd / Pirandello St,6945
Canada,Toronto,Ontario,Westmoreland Ave / Fernbank Ave,5131,43.6661,-79.432566,1,intersection,,Westmoreland Ave,,,Toronto,ON,,M6H,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Westmoreland Ave / Fernbank Ave,5131
Canada,Toronto,Ontario,Weston Lions Park,813,43.707778,-79.533617,0.95,point,,Weston Rd,,,North York,ON,,M9N,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Weston Lions Park,813
Canada,Toronto,Ontario,Weston Rd / St Clair Ave W - SMART,2114,43.672602,-79.467652,1,intersection,,Weston Rd,,,Toronto,ON,,M6N,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Weston Rd / St Clair Ave W - SMART,2114
Canada,Toronto,Ontario,Widmer St / Adelaide St W,835,43.647576,-79.391559,1,intersection,,Adelaide St W,,,Toronto,ON,,M5V,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Widmer St / Adelaide St W,835
Canada,Toronto,Ontario,Wilket Creek Park,1389,43.719651,-79.334697,1,street_center,,Wilket Creek Rd,,,North York,ON,,M3C,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Wilket Creek Park,1389
Canada,Toronto,Ontario,Willcocks St / St. George St,15440,43.662076,-79.397609,1,intersection,,St George St,,,Etobicoke,ON,,M8Z,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Willcocks St / St. George St,15440
Canada,Toronto,Ontario,Windsor St / Newcastle St,2751,43.617828,-79.497498,1,intersection,,Windsor St,,,Etobicoke,ON,,M8Y,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Windsor St / Newcastle St,2751
Canada,Toronto,Ontario,Winona Dr / Davenport Rd,3915,43.674713,-79.430977,0.96,intersection,,Davenport Rd,,,Toronto,ON,,M6G,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Winona Dr / Davenport Rd,3915
Canada,Toronto,Ontario,Woodbine Ave / Lake Shore Blvd E,2871,43.665623,-79.304828,0.98,intersection,,Lake Shore Blvd E,,,Toronto,ON,,M4L,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Woodbine Ave / Lake Shore Blvd E,2871
Canada,Toronto,Ontario,Woodbine Ave / O'Connor Dr,822,43.70015,-79.31902,1,intersection,,O'connor Dr,,,East York,ON,,M4C,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Woodbine Ave / O'Connor Dr,822
Canada,Toronto,Ontario,Woodbine Subway Green P SMART,22,43.684734,-79.31249,1,street_center,,Woodbine Ave,,,Toronto,ON,,M4C,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Woodbine Subway Green P SMART,22
Canada,Toronto,Ontario,Woodbine Subway Station,2908,43.636103,-79.540079,0.9,point,,Subway Cres,,,Etobicoke,ON,,M9B,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Woodbine Subway Station,2908
Canada,Toronto,Ontario,Wright / Sorauren (Sorauren Park) - SMART,4810,43.646459,-79.443517,0.8,intersection,,Wright Ave,,,Toronto,ON,,M6R,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Wright / Sorauren (Sorauren Park) - SMART,4810
Canada,Toronto,Ontario,Wychwood Ave / Benson Ave - SMART,2585,43.680531,-79.422842,1,intersection,,Wychwood Ave,,,Toronto,ON,,M6G,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Wychwood Ave / Benson Ave - SMART,2585
Canada,Toronto,Ontario,Yarmouth Rd / Christie St,4122,43.670009,-79.420916,1,intersection,,Christie St,,,Toronto,ON,,M6G,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Yarmouth Rd / Christie St,4122
Canada,Toronto,Ontario,Yonge St / Alexander St - SMART,23130,43.720978,-79.40139,0.8,intersection,,Yonge St,,,Toronto,ON,,M4N,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Yonge St / Alexander St - SMART,23130
Canada,Toronto,Ontario,Yonge St / Aylmer Ave,4156,43.674872,-79.388684,0.96,intersection,,Yonge St,,,Toronto,ON,,M4W,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Yonge St / Aylmer Ave,4156
Canada,Toronto,Ontario,Yonge St / Bloor St,25746,43.670217,-79.386775,0.8,intersection,,Yonge St,,,Toronto,ON,,M4W,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Yonge St / Bloor St,25746
Canada,Toronto,Ontario,Yonge St / Davisville Ave,3202,43.689995,-79.394881,0.55,intersection,,Yonge St,,,Toronto,ON,,M4T,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Yonge St / Davisville Ave,3202
Canada,Toronto,Ontario,Yonge St / Dundas Sq,23954,43.656322,-79.380913,0.8,intersection,,Yonge St,,,Toronto,ON,,M5B,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Yonge St / Dundas Sq,23954
Canada,Toronto,Ontario,Yonge St / Dundonald St - SMART,18710,43.664931,-79.384584,0.97,intersection,,Yonge St,,,Toronto,ON,,M4Y,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Yonge St / Dundonald St - SMART,18710
Canada,Toronto,Ontario,Yonge St / Golfdale Rd,349,43.725678,-79.402341,0.86,intersection,,Yonge St,,,Toronto,ON,,M4N,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Yonge St / Golfdale Rd,349
Canada,Toronto,Ontario,Yonge St / Harbour St,9813,43.642878,-79.375279,1,intersection,,Yonge St,,,Toronto,ON,,M5E,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Yonge St / Harbour St,9813
Canada,Toronto,Ontario,Yonge St / Lawrence Ave,1426,43.725092,-79.402196,0.8,intersection,,Yonge St,,,Toronto,ON,,M4N,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Yonge St / Lawrence Ave,1426
Canada,Toronto,Ontario,Yonge St / Montgomery Ave - SMART,1860,43.709582,-79.398988,1,intersection,,Yonge St,,,Toronto,ON,,M4P,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Yonge St / Montgomery Ave - SMART,1860
Canada,Toronto,Ontario,Yonge St / Orchard View Blvd,8665,43.7082,-79.398664,1,intersection,,Yonge St,,,Toronto,ON,,M4P,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Yonge St / Orchard View Blvd,8665
Canada,Toronto,Ontario,Yonge St / St Clair Ave,9546,43.688154,-79.394129,0.8,intersection,,Yonge St,,,Toronto,ON,,M4T,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Yonge St / St Clair Ave,9546
Canada,Toronto,Ontario,Yonge St / Woburn Ave - SMART,733,43.72834,-79.403055,1,intersection,,Yonge St,,,Toronto,ON,,M4N,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Yonge St / Woburn Ave - SMART,733
Canada,Toronto,Ontario,Yonge St / Wood St,18416,43.660577,-79.382784,0.97,intersection,,Yonge St,,,Toronto,ON,,M5B,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Yonge St / Wood St,18416
Canada,Toronto,Ontario,Yonge St / Yorkville Ave,17416,43.671919,-79.387486,1,intersection,,Yonge St,,,Toronto,ON,,M4W,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Yonge St / Yorkville Ave,17416
Canada,Toronto,Ontario,York St / Lakeshore St W - South,17830,43.641455,-79.38085,0.8,intersection,,Lake Shore Blvd W,,,Toronto,ON,,M5J,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,York St / Lakeshore St W - South,17830
Canada,Toronto,Ontario,York St / Queens Quay W,43541,43.640072,-79.380104,1,intersection,,York St,,,Toronto,ON,,M5J,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,York St / Queens Quay W,43541
Canada,Toronto,Ontario,York University (Glendon Campus) - SMART,643,43.700703,-79.553223,0.9,street_center,,York St,,,Etobicoke,ON,,M9R,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,York University (Glendon Campus) - SMART,643
Canada,Toronto,Ontario,York University Station (North),490,43.7008,-79.552939,0.86,street_center,,York St,,,Etobicoke,ON,,M9R,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,York University Station (North),490
Canada,Toronto,Ontario,York University Station (South) - SMART,551,43.7008,-79.552939,0.86,street_center,,York St,,,Etobicoke,ON,,M9R,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,York University Station (South) - SMART,551
,,0,0,,0,,The query parameter is an empty string. Please supply a valid address.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
